  INFO root [2019-05-08 10:15:25,346] - 
  INFO root [2019-07-14 10:18:41,450] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:51882, SOMAXCONN=5.
  INFO root [2019-07-14 10:18:41,450] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 7516 ----
  INFO root [2019-07-14 10:18:41,450] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-07-14 10:18:41,450] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-07-14 10:18:41,450] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-07-14 10:18:41,650] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-07-14 10:18:41,650] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-07-14 10:18:42,333] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-07-14 10:18:42,333] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-07-14 10:18:42,333] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-07-14 10:18:42,344] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-07-14 10:18:42,344] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-07-14 10:18:42,344] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-07-14 10:18:42,349] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-07-14 10:18:42,349] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-07-14 10:18:42,349] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-07-14 10:18:42,349] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-07-14 10:18:42,360] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-07-14 10:18:42,360] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-07-14 10:18:42,360] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-07-14 10:18:42,360] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-07-14 10:18:42,360] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Friend
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FriendBase.cs
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFriendBase.cs
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Mail
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/MailBase.cs
 DEBUG root [2019-07-14 10:18:42,363] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallMailBase.cs
  INFO root [2019-07-14 10:18:42,379] - Script::uninstall(): is successfully!
 DEBUG root [2019-07-14 10:18:42,379] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-07-14 10:18:42,690] - ThreadPool::destroy(): waiting for thread(2)[0x22871f8,0x2310888,], try=1
 DEBUG root [2019-07-14 10:18:43,130] - TPThread::~TPThread(): 0x22871f8
 DEBUG root [2019-07-14 10:18:43,130] - TPThread::~TPThread(): 0x2310888
 DEBUG root [2019-07-14 10:18:43,130] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-07-14 10:18:43,140] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-07-14 10:18:43,140] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:18:43,140] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:18:43,140] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:18:43,140] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:18:43,140] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:18:43,140] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-07-14 10:18:43,140] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-07-14 10:18:43,140] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-07-14 10:18:44,150] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-07-15 15:33:08,488] - 
  INFO root [2019-07-15 15:33:08,498] - -----------------------------------------------------------------------------------------


  INFO root [2019-07-15 15:33:08,508] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-07-15 15:33:08,508] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-07-15 15:33:08,508] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-07-15 15:33:08,528] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:60659 )
  INFO root [2019-07-15 15:33:08,528] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:60659, SOMAXCONN=5.
  INFO root [2019-07-15 15:33:08,538] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 11488 ----
  INFO root [2019-07-15 15:33:08,538] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-07-15 15:33:08,538] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-07-15 15:33:08,538] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-07-15 15:33:08,747] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-07-15 15:33:08,747] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-07-15 15:33:09,794] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-07-15 15:33:09,802] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-07-15 15:33:09,803] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-07-15 15:33:09,814] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-07-15 15:33:09,817] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-07-15 15:33:09,818] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-07-15 15:33:09,824] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-07-15 15:33:09,827] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-07-15 15:33:09,828] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-07-15 15:33:09,831] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-07-15 15:33:09,833] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-07-15 15:33:09,833] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-07-15 15:33:09,834] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-07-15 15:33:09,835] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-07-15 15:33:09,835] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-07-15 15:33:09,837] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-07-15 15:33:09,838] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-07-15 15:33:09,838] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Friend
 DEBUG root [2019-07-15 15:33:09,839] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FriendBase.cs
 DEBUG root [2019-07-15 15:33:09,840] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFriendBase.cs
 DEBUG root [2019-07-15 15:33:09,841] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Mail
 DEBUG root [2019-07-15 15:33:09,842] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/MailBase.cs
 DEBUG root [2019-07-15 15:33:09,843] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallMailBase.cs
  INFO root [2019-07-15 15:33:09,862] - Script::uninstall(): is successfully!
 DEBUG root [2019-07-15 15:33:09,863] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-07-15 15:33:10,163] - ThreadPool::destroy(): waiting for thread(2)[0x16420e0,0x1642558,], try=1
 DEBUG root [2019-07-15 15:33:10,568] - TPThread::~TPThread(): 0x16420e0
 DEBUG root [2019-07-15 15:33:10,568] - TPThread::~TPThread(): 0x1642558
 DEBUG root [2019-07-15 15:33:10,568] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-07-15 15:33:10,602] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-07-15 15:33:10,602] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-07-15 15:33:10,602] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-15 15:33:10,602] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-15 15:33:10,602] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-07-15 15:33:10,602] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-07-15 15:33:10,602] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-07-15 15:33:10,602] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-07-15 15:33:10,602] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-07-15 15:33:11,628] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-07-16 15:24:12,291] - 
  INFO root [2019-07-16 15:24:12,291] - -----------------------------------------------------------------------------------------


  INFO root [2019-07-16 15:24:12,292] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-07-16 15:24:12,292] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-07-16 15:24:12,292] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-07-16 15:24:12,312] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:64730 )
  INFO root [2019-07-16 15:24:12,312] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:64730, SOMAXCONN=5.
  INFO root [2019-07-16 15:24:12,317] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 12356 ----
  INFO root [2019-07-16 15:24:12,317] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-07-16 15:24:12,317] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-07-16 15:24:12,318] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-07-16 15:24:12,525] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-07-16 15:24:12,525] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-07-16 15:24:13,363] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-07-16 15:24:13,364] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2019-07-16 15:24:13,364] - ClientSDK::writeEngineMessagesModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2019-07-16 15:24:13,370] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2019-07-16 15:24:13,374] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2019-07-16 15:24:13,374] - ClientSDK::writeEntityDefsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2019-07-16 15:24:13,380] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2019-07-16 15:24:13,383] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2019-07-16 15:24:13,383] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Account
 DEBUG root [2019-07-16 15:24:13,386] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2019-07-16 15:24:13,388] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2019-07-16 15:24:13,388] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Hall
 DEBUG root [2019-07-16 15:24:13,389] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/HallBase.cs
 DEBUG root [2019-07-16 15:24:13,390] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallHallBase.cs
 DEBUG root [2019-07-16 15:24:13,391] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Room
 DEBUG root [2019-07-16 15:24:13,392] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/RoomBase.cs
 DEBUG root [2019-07-16 15:24:13,393] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallRoomBase.cs
 DEBUG root [2019-07-16 15:24:13,394] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Friend
 DEBUG root [2019-07-16 15:24:13,394] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/FriendBase.cs
 DEBUG root [2019-07-16 15:24:13,395] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallFriendBase.cs
 DEBUG root [2019-07-16 15:24:13,396] - ClientSDK::writeEntityModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//Mail
 DEBUG root [2019-07-16 15:24:13,397] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/MailBase.cs
 DEBUG root [2019-07-16 15:24:13,398] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/EntityCallMailBase.cs
  INFO root [2019-07-16 15:24:13,410] - Script::uninstall(): is successfully!
 DEBUG root [2019-07-16 15:24:13,410] - ThreadPool::destroy(): starting size 2.
  WARN root [2019-07-16 15:24:13,711] - ThreadPool::destroy(): waiting for thread(2)[0x4fd5e0,0x4fd4a8,], try=1
 DEBUG root [2019-07-16 15:24:14,113] - TPThread::~TPThread(): 0x4fd5e0
 DEBUG root [2019-07-16 15:24:14,113] - TPThread::~TPThread(): 0x4fd4a8
 DEBUG root [2019-07-16 15:24:14,113] - ThreadPool::destroy(): successfully!
 DEBUG root [2019-07-16 15:24:14,124] - Bundle::destroyObjPool(): size 7.
 DEBUG root [2019-07-16 15:24:14,124] - Channel::destroyObjPool(): size 0.
 DEBUG root [2019-07-16 15:24:14,124] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-16 15:24:14,125] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2019-07-16 15:24:14,125] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2019-07-16 15:24:14,125] - Address::destroyObjPool(): size 0.
 DEBUG root [2019-07-16 15:24:14,125] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2019-07-16 15:24:14,125] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2019-07-16 15:24:14,125] - tool(18446744073709551615) has shut down. ClientSDK=true
  INFO root [2019-07-16 15:24:15,128] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2019-07-16 15:49:21,733] - 
  INFO root [2019-07-16 15:49:21,733] - -----------------------------------------------------------------------------------------


  INFO root [2019-07-16 15:49:21,734] - Resmgr::initialize: KBE_ROOT=D:/kbengine/
  INFO root [2019-07-16 15:49:21,734] - Resmgr::initialize: KBE_RES_PATH=D:/kbengine/kbe/res/;D:/kbengine/HappyPoker_assets/;D:/kbengine/HappyPoker_assets/scripts/;D:/kbengine/HappyPoker_assets/res/
  INFO root [2019-07-16 15:49:21,734] - Resmgr::initialize: KBE_BIN_PATH=D:/kbengine/kbe/bin/server/
  INFO root [2019-07-16 15:49:21,753] - NetworkInterface::initialize(INTERNAL-TCP): bound to all interfaces with default route interface on 192.168.56.1 ( 192.168.56.1:65062 )
  INFO root [2019-07-16 15:49:21,753] - NetworkInterface::initialize(INTERNAL-TCP): address 192.168.56.1:65062, SOMAXCONN=5.
  INFO root [2019-07-16 15:49:21,759] - ---- tool Version: 2.4.5. ScriptVersion: 0.1.0. Pythoncore: 3.7.3. Protocol: ACE55A2934030C0DA3446BA0E5FAB5DD. Config: Debug X86. Built: 09:55:11 May  8 2019. AppID: 18446744073709551615. UID: 0. PID: 7212 ----
  INFO root [2019-07-16 15:49:21,759] - Server error_name: Intel(R) Core(TM) i5-6300HQ CPU @ 2.30GHz with 2097151kB RAM
  INFO root [2019-07-16 15:49:21,760] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2019-07-16 15:49:21,760] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
  INFO root [2019-07-16 15:49:21,962] - Script::install(): is successfully, Python=(3.7.3 (default, May  8 2019, 09:53:38) [MSC v.1916 32 bit (Intel)])!
  INFO root [2019-07-16 15:49:21,962] - Script::install(): KBExtra is successfully!
 DEBUG root [2019-07-16 15:49:22,645] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2019-07-16 15:49:22,646] - ClientSDK::saveFile(): D:\Unity\HappyPoker\Assets\Plugins\kbengine\kbengine_unity3d_plugins/ServerErrorDescrs.cs
